original_sentence,orig_sent_id,changed_sentence,changed_sent_id,original_file_name,orig_ann,changed_ann
"Нинішнім засновником і директором компанії, яка торік змінила назву на ТОВ «Індустріальна компанія «Крона», є киянин Олександр Колосюк.",13,"Нинішньою засновницею і директоркою компанії, яка торік змінила назву на ТОВ «Індустріальна компанія «Крона», є киянка Марія Колосюк.",13,0e31947e4561.txt,"{'T38': ('засновником', 'JOB'), 'T39': ('директором', 'JOB')}","{'T38': ('засновницею', 'JOB'), 'T39': ('директоркою', 'JOB')}"
"Засновником і директором ПП «Індустріальна компанія «Магнат» був Руслан Дегтяр, а з 2015 року – Степан Ляпка з Алчевська Луганської області на непідконтрольній Україні території.",15,"Засновницею і директоркою ПП «Індустріальна компанія «Магнат» була Надія Дегтяр, а з 2015 року – Олександр Ляпка з Алчевська Луганської області на непідконтрольній Україні території.",15,0e31947e4561.txt,"{'T48': ('Засновником', 'JOB'), 'T49': ('директором', 'JOB')}","{'T48': ('Засновницею', 'JOB'), 'T49': ('директоркою', 'JOB')}"
"За ним за період з квітня по липень 2012 ТОВ «Бюро Ейнштейн» передало ДП «Кіровоградський облавтодор» товару на загальну суму 21,83 млн грн., але шляховики заплатили лише 18,53млн. грн.",3,"За нею за період з квітня по липень 2012 ТОВ «Бюро Ейнштейн» передало ДП «Кіровоградський облавтодор» товару на загальну суму 21,83 млн грн., але шляховики заплатили лише 18,53млн. грн.",3,1e8b049462e1.txt,"{'T14': ('шляховики', 'JOB')}","{'T14': ('шляховики', 'JOB')}"
"11 червня Господарського суду Кіровоградської області прийняв рішення, що кіровоградські шляховики повинні виплатити ТОВ «Бюро Ейнштейн» заборгованість іншого дочірнього підприємства своєї материнської компанії ВАТ «ДАК «Автомобільні дороги України» – ДП «Шляхового ремонтно- будівельног управління №100».",6,"11 червня Господарського суду Кіровоградської області прийняв рішення, що кіровоградські шляховики повинні виплатити ТОВ «Бюро Ейнштейн» заборгованість іншого дочірнього підприємства своєї материнської компанії ВАТ «ДАК «Автомобільні дороги України» – ДП «Шляхового ремонтно- будівельног управління №100».",6,1e8b049462e1.txt,"{'T22': ('шляховики', 'JOB')}","{'T22': ('шляховики', 'JOB')}"
Засновниками ТОВ «Бюро Ейнштейн» є Гущин Сергій Миколайович та Діденко Світлана Михайлівні.,8,Засновниками ТОВ «Бюро Ейнштейн» є Гущин Сергій Миколайович та Діденко Світлана Михайлівні.,8,1e8b049462e1.txt,"{'T27': ('Засновниками', 'JOB')}","{'T27': ('Засновниками', 'JOB')}"
"Керівником товариства з квітня 2012 року вказаний Безкоровайний Михайло Валентинович, повний тезка котрого з червня 2011 є керівником та підписантом ТОВ «Група Сігур».",9,"Керівницею товариства з квітня 2012 року вказана Безкоровайна Михайлаина Валентинівна, повна тезка котрої з червня 2011 є керівницею та підписантом ТОВ «Група Сігур».",9,1e8b049462e1.txt,"{'T31': ('Керівником', 'JOB'), 'T35': ('керівником', 'JOB')}","{'T31': ('Керівницею', 'JOB'), 'T35': ('керівницею', 'JOB')}"
"Остання, - донька директора ТОВ «Енергетична група» Юрія Кулачека.",11,"Остання, - донька директорки ТОВ «Енергетична група» Юлії Кулачек.",11,1e8b049462e1.txt,"{'T39': ('директора', 'JOB')}","{'T39': ('директорки', 'JOB')}"
"«Енергетичну групу» пов'язують зі сферою впливу Олександра Буряка, брата екс-голови податкової Сергія Буряка.",12,"«Енергетичну групу» пов'язують зі сферою впливу Світлани Буряк, сестри екс-голови податкової Світлани Буряк.",12,1e8b049462e1.txt,"{'T44': ('екс-голови', 'JOB')}","{'T44': ('екс-голови', 'JOB')}"
"Національна поліція зареєструвала кримінальне провадження за заявою працівників КП «Рівненське обласне бюро технічної інвентаризації», які поскаржилися, що начальник юридично-експертного відділу використовує ресурси підприємства для свого ПП «Легіон Експерт».",0,"Національна поліція зареєструвала кримінальне провадження за заявою працівників КП «Рівненське обласне бюро технічної інвентаризації», які поскаржилися, що начальниця юридично-експертного відділу використовує ресурси підприємства для свого ПП «Легіон Експерт».",0,06d7009e4925.txt,"{'T2': ('начальник юридично-експертного відділу', 'JOB')}","{'T2': ('начальниця юридично-експертного відділу', 'JOB')}"
"Як свідчить ухвала суду від 29 січня, у справі вже допитано свідків: завідувача виробничого відділу, інженерів «РОБТІ».",5,"Як свідчить ухвала суду від 29 січня, у справі вже допитано свідків: завідувачку виробничого відділу, інженерок «РОБТІ».",5,06d7009e4925.txt,"{'T15': ('завідувача виробничого відділу', 'JOB'), 'T16': ('інженерів', 'JOB')}","{'T15': ('завідувачку виробничого відділу', 'JOB'), 'T16': ('інженерок', 'JOB')}"
"Працівники вказали, що їм відомо, що до «Легіон Експерт» мають відношення директор КП і начальник юридично-експертного відділу.",7,"Працівниці вказали, що їм відомо, що до «Легіон Експерт» мають відношення директорка КП і начальниця юридично-експертного відділу.",7,06d7009e4925.txt,"{'T20': ('директор', 'JOB'), 'T21': ('начальник юридично-експертного відділу', 'JOB')}","{'T20': ('директорка', 'JOB'), 'T21': ('начальниця юридично-експертного відділу', 'JOB')}"
"Засновником і керівником «Легіон Експерт» є Мельник Андрій Володимирович, який зареєстрував фірму у квартирі за місцем своєї прописки.",12,"Засновницею і керівницею «Легіон Експерт» є Мельник Андріана Володимирівна, яка зареєструвала фірму у квартирі за місцем своєї прописки.",12,06d7009e4925.txt,"{'T27': ('Засновником', 'JOB'), 'T28': ('керівником', 'JOB')}","{'T27': ('Засновницею', 'JOB'), 'T28': ('керівницею', 'JOB')}"
"Йдеться про зібрані у межах досудового слідства матеріали детективів НАБУ, що були використані Антимонопольним комітетом у розслідуванні справи про антиконкурентні узгоджені дії підприємств групи «Приват» на ринку пального.",3,"Йдеться про зібрані у межах досудового слідства матеріали детективок НАБУ, що були використані Антимонопольним комітетом у розслідуванні справи про антиконкурентні узгоджені дії підприємств групи «Приват» на ринку пального.",3,fa2b54229991.txt,"{'T14': ('детективів', 'JOB')}","{'T14': ('детективок', 'JOB')}"
"4 грудня, коли АМКУ зробив спробу розглянути справу, на засіданні з'явився держвиконавець із нагадуванням про судову заборону.",9,"4 грудня, коли АМКУ зробив спробу розглянути справу, на засіданні з'явилася держвиконавиця із нагадуванням про судову заборону.",9,fa2b54229991.txt,"{'T33': ('держвиконавець', 'JOB')}","{'T33': ('держвиконавиця', 'JOB')}"
З 2013 року засновником і директором фірми є Валентина Карпенко.,10,З 2013 року засновницею і директоркою фірми є Валентина Карпенко.,10,1044724b1e84.txt,"{'T33': ('засновником', 'JOB'), 'T34': ('директором', 'JOB')}","{'T33': ('засновницею', 'JOB'), 'T34': ('директоркою', 'JOB')}"
Віктор Герасимов з 2007 року також є співзасновником ТОВ «Укрдорхім» разом з Олегом Згурським і Володимиром Жуковим.,11,Марина Герасимова з 2007 року також є співзасновницею ТОВ «Укрдорхім» разом з Оленою Згурською і Михайлом Жуковим.,11,1044724b1e84.txt,"{'T38': ('співзасновником', 'JOB')}","{'T38': ('співзасновницею', 'JOB')}"
Останній з грудня 2013 по квітень 2015 рр був заступником голови Держагентства резерву України.,12,Остання з грудня 2013 по квітень 2015 рр була заступницею голови Держагентства резерву України.,12,1044724b1e84.txt,"{'T45': ('заступником голови', 'JOB')}","{'T45': ('заступницею голови', 'JOB')}"
"Олег Згурський у 2006-2007 рр був помічником народного депутата від Партії регіонів Миколи Джиги, а у 2007-2012 рр – нардепа від ПР Івана Вернидубова.",14,"Світлана Згурська у 2006-2007 рр була помічницею народної депутатки від Партії регіонів Марії Джиги, а у 2007-2012 рр – нардепки від ПР Іванни Вернидубової.",14,1044724b1e84.txt,"{'T54': ('помічником народного депутата', 'JOB'), 'T60': ('нардепа', 'JOB')}","{'T54': ('помічницею народної депутатки', 'JOB'), 'T60': ('нардепки', 'JOB')}"
Олександр Водолазький є заступником гендиректора ВАТ КІФ «Північний Донбас» Леоніда Бєлкіна.,6,Наталія Водолазька є заступницею гендиректора ВАТ КІФ «Північний Донбас» Леоніда Бєлкіна.,6,1ce0dee84a4d.txt,"{'T18': ('заступником гендиректора', 'JOB')}","{'T18': ('заступницею гендиректора', 'JOB')}"
"У звіті на сайті Smida сказано, що раніше Водолазький був начальником відділу майна та приватизації Краматорської міськради.",7,"У звіті на сайті Smida сказано, що раніше Водолазька була начальницею відділу майна та приватизації Краматорської міськради.",7,1ce0dee84a4d.txt,"{'T23': ('начальником відділу майна та приватизації', 'JOB')}","{'T23': ('начальницею відділу майна та приватизації', 'JOB')}"
"Також членом наглядової ради ВАТ КІФ «Північний Донбас» значиться Олександр Пригорницький, котрий у 2011-2012 рр. був керівником ТОВ «Вітряний парк Краснодонський» і ТОВ «Вітяний парк Лутугинський».",8,"Також членом наглядової ради ВАТ КІФ «Північний Донбас» значиться Тетяна Пригорницька, котра у 2011-2012 рр. була керівницею ТОВ «Вітряний парк Краснодонський» і ТОВ «Вітяний парк Лутугинський».",8,1ce0dee84a4d.txt,"{'T30': ('керівником', 'JOB')}","{'T30': ('керівницею', 'JOB')}"
Співзасновниками цих фірм значаться КУА «Вітряні парки України» і КУА «Укрмашінвест».,9,Співзасновницями цих фірм значаться КУА «Вітряні парки України» і КУА «Укрмашінвест».,9,1ce0dee84a4d.txt,"{'T33': ('Співзасновниками', 'JOB')}","{'T33': ('Співзасновницями', 'JOB')}"
"Засновником «Укрмашінвесту» є ТОВ «Торговий дім українських машинобудівних заводів», записане на компанію «Холд Актівіті Груп ЛТД» з Тортоли, компанію «Оттіса Трейдінг» з Белізу і краматорське ТОВ «Альфамет», співзасновницею якого є Олена Близнюк – родичка екс-міністра ЖКГ, екс-нардепа від ПР Анатолія Близнюка.",10,"Засновницею «Укрмашінвесту» є ТОВ «Торговий дім українських машинобудівних заводів», записане на компанію «Холд Актівіті Груп ЛТД» з Тортоли, компанію «Оттіса Трейдінг» з Белізу і краматорське ТОВ «Альфамет», співзасновником якого є Сергій Близнюк – родич екс-міністерки ЖКГ, екс-нардепки від ПР Тамари Близнюк.",10,1ce0dee84a4d.txt,"{'T36': ('Засновником', 'JOB'), 'T44': ('співзасновницею', 'JOB'), 'T46': ('екс-міністра', 'JOB'), 'T48': ('екс-нардепа', 'JOB')}","{'T36': ('Засновницею', 'JOB'), 'T44': ('співзасновником', 'JOB'), 'T46': ('екс-міністерки', 'JOB'), 'T48': ('екс-нардепки', 'JOB')}"
"У торгах приймали участь ще три фірми: запорізьке ТОВ «Восток Автомир» «порошенківця» Олексія Кравчуна, ТОВ «Автосаміт Лтд» екс-нардепа Таріела Васадзе та херсонське ТОВ «Авто-плаза» Олексія Панасюка та депутата Херсонської міськради від «Укропу» Валерія Боржкова.",5,"У торгах приймали участь ще три фірми: запорізьке ТОВ «Восток Автомир» «порошенківки» Марини Кравчук, ТОВ «Автосаміт Лтд» екс-нардепки Євгенії Васадзе та херсонське ТОВ «Авто-плаза» Марини Панасюк та депутатки Херсонської міськради від «Укропу» Валерії Боржкової.",5,cffa0e3aa90f.txt,"{'T12': ('екс-нардепа', 'JOB'), 'T16': ('депутата', 'JOB')}","{'T12': ('екс-нардепки', 'JOB'), 'T16': ('депутатки', 'JOB')}"
Директором фірми є Роман Унрау.,12,Директоркою фірми є Марія Унрау.,12,cffa0e3aa90f.txt,"{'T36': ('Директором', 'JOB')}","{'T36': ('Директоркою', 'JOB')}"
"За даними «Дела», український посол в Кенії і Танзанії під час зустрічі з послом Руанди на початку червня ознайомив африканського колегу з «можливостями українського підприємства «ЄДАПС» для виготовлення руандійських документів».",10,"За даними «Дела», українська амбасадорка в Кенії і Танзанії під час зустрічі з амбасадоркою Руанди на початку червня ознайомила африканського колегу з «можливостями українського підприємства «ЄДАПС» для виготовлення руандійських документів».",10,789ba2b89a05.txt,"{'T23': ('посол', 'JOB'), 'T26': ('послом', 'JOB')}","{'T23': ('амбасадорка', 'JOB'), 'T26': ('амбасадоркою', 'JOB')}"
Депутати Старовижівської райради попросили голову Волинської ОДА Володимира Гунчика посприяти у скасуванні рішення голови облуправління Держкомзему про передачу 2 га землі у селі Любохини працівнику СБУ з Луцька.,0,Депутатки Старовижівської райради попросили голову Волинської ОДА Олександри Гунчик посприяти у скасуванні рішення голови облуправління Держкомзему про передачу 2 га землі у селі Любохини працівниці СБУ з Луцька.,0,f8ce14d569d1.txt,"{'T1': ('Депутати', 'JOB'), 'T3': ('голову', 'JOB'), 'T6': ('голови', 'JOB')}","{'T1': ('Депутатки', 'JOB'), 'T3': ('голову', 'JOB'), 'T6': ('голови', 'JOB')}"
"У квітні 2015 року тоді ще начальник управління Держкомзему, а нині в. о. начальника управління Держгеокадастру у Волинській області Василь Василенко підписав наказ про надання дозволу на розробку проекту землеустрою щодо відведення ділянки площею 2 га із землі державної власності сільськогосподарського призначення (пасовища) у власність для ведення особистого селянського господарства працівнику управління СБУ у Волинській області Дмитру Подольцю.",2,"У квітні 2015 року тоді ще начальниця управління Держкомзему, а нині в. о. начальниці управління Держгеокадастру у Волинській області Оксана Василенко підписала наказ про надання дозволу на розробку проекту землеустрою щодо відведення ділянки площею 2 га із землі державної власності сільськогосподарського призначення (пасовища) у власність для ведення особистого селянського господарства працівниці управління СБУ у Волинській області Юлії Подолець.",2,f8ce14d569d1.txt,"{'T15': ('начальник управління', 'JOB'), 'T17': ('в. о. начальника управління', 'JOB')}","{'T15': ('начальниця управління', 'JOB'), 'T17': ('в. о. начальниці управління', 'JOB')}"
Ділянка розташована за межами населеного пункту Любохинівської сільсьради і прилягає до стометрової зони озера Пісочне біля якого багато впливових правоохоронців збудували собі дачі.,3,Ділянка розташована за межами населеного пункту Любохинівської сільсьради і прилягає до стометрової зони озера Пісочне біля якого багато впливових правоохоронниць збудували собі дачі.,3,f8ce14d569d1.txt,"{'T25': ('правоохоронців', 'JOB')}","{'T25': ('правоохоронниць', 'JOB')}"
Тому 14 липня 2015 року депутати сільради відмовили у наданні такого дозволу і погодженні передачі у власність земельної ділянки Подольцю.,5,Тому 14 липня 2015 року депутатки сільради відмовили у наданні такого дозволу і погодженні передачі у власність земельної ділянки Подолець.,5,f8ce14d569d1.txt,"{'T29': ('депутати', 'JOB')}","{'T29': ('депутатки', 'JOB')}"
"За інформацією депутатів, у серпні Василенко обіцяв відмінити наказ, але так цього і не зробив.",6,"За інформацією депутаток, у серпні Василенко обіцяв відмінити наказ, але так цього і не зробив.",6,f8ce14d569d1.txt,"{'T31': ('депутатів', 'JOB')}","{'T31': ('депутаток', 'JOB')}"
"Депутати також порахували, що після зміни цільового призначення ринкова вартість цієї земельної ділянки може становити понад 1 млн. грн.",7,"Депутатки також порахували, що після зміни цільового призначення ринкова вартість цієї земельної ділянки може становити понад 1 млн. грн.",7,f8ce14d569d1.txt,"{'T34': ('Депутати', 'JOB')}","{'T34': ('Депутатки', 'JOB')}"
"Депутати також звернули увагу, що Василенко з невідомих причин відмовляє у наданні дозволів для складання проектів землеустрою для відведення земельних ділянок площею 0,12 га учасникам АТО із Старовижівського району.",10,"Депутатки також звернули увагу, що Василенко з невідомих причин відмовляє у наданні дозволів для складання проектів землеустрою для відведення земельних ділянок площею 0,12 га учасникам АТО із Старовижівського району.",10,f8ce14d569d1.txt,"{'T43': ('Депутати', 'JOB')}","{'T43': ('Депутатки', 'JOB')}"
Засновником ТОВ «Фірма Акант + К» є датчанин Сорен Шмідт.,11,Засновницею ТОВ «Фірма Акант + К» є датчанка Марія Шмідт.,11,3e94fe6e9161.txt,"{'T17': ('Засновником', 'JOB')}","{'T17': ('Засновницею', 'JOB')}"
обовʼязки директора виконує Оксана Шмідт.,12,обовʼязки директорки виконує Оксана Шмідт.,12,3e94fe6e9161.txt,"{'T20': ('директора', 'JOB')}","{'T20': ('директорки', 'JOB')}"
"«Шериф-Еліт Груп» належить Дмитру Стрижову, який був членом партії ВО «Батьківщина» і депутатом Дарницької райради у м. Києві (5 скликання).",3,"«Шериф-Еліт Груп» належить Марині Стрижовій, яка була членкинею партії ВО «Батьківщина» і депутаткою Дарницької райради у м. Києві (5 скликання).",3,d81632a877d7.txt,"{'T20': ('депутатом', 'JOB')}","{'T20': ('депутаткою', 'JOB')}"
"Стрижов балотувався у депутати Київради як безпартійний самовисуванець, але не пройшов.",5,"Стрижова балотувалася у депутатки Київради як безпартійна самовисуванка, але не пройшла.",5,d81632a877d7.txt,"{'T24': ('депутати', 'JOB')}","{'T24': ('депутатки', 'JOB')}"
"Як встановила Генпрокуратура, частину отриманих від залізничників коштів ТОВ «НВП «Інтертерм» перерахувало фіктивним фірмам.",4,"Як встановила Генпрокуратура, частину отриманих від залізничниць коштів ТОВ «НВП «Інтертерм» перерахувало фіктивним фірмам.",4,a854e880d075.txt,"{'T20': ('залізничників', 'JOB')}","{'T20': ('залізничниць', 'JOB')}"
"Таким чином, на думку ГПУ, службовці «Української залізниці» та «НВП «Інтертерм» привласнили 5,2 млн грн.",6,"Таким чином, на думку ГПУ, службовиці «Української залізниці» та «НВП «Інтертерм» привласнили 5,2 млн грн.",6,a854e880d075.txt,"{'T37': ('службовці', 'JOB')}","{'T37': ('службовиці', 'JOB')}"
"Також він був керівником НВП «Колійні ремонтні технології», яке заснував Ярослав Дубневич.",10,"Також вона була керівницею НВП «Колійні ремонтні технології», яке заснував Ярослав Дубневич.",10,a854e880d075.txt,"{'T53': ('керівником', 'JOB')}","{'T53': ('керівницею', 'JOB')}"
Він та його брат Богдан Дубневич є нардепами від БПП «Солідарність».,11,Вона та її сестра Ірина Дубневич є нардепками від БПП «Солідарність».,11,a854e880d075.txt,"{'T57': ('нардепами', 'JOB')}","{'T57': ('нардепками', 'JOB')}"
"«Пересувна механізована колона № 15» зареєстрована на Анатолія Чорбаджи, сина Івана Чорбаджи, депутата Одеської обласної ради, обраного від Партії регіонів, а тепер позафракційного.",5,"«Пересувна механізована колона № 15» зареєстрована на Антолія Чорбаджи, сина Анни Чорбаджи, депутатки Одеської обласної ради, обраної від Партії регіонів, а тепер позафракційної.",5,5ae61df96054.txt,"{'T11': ('депутата', 'JOB')}","{'T11': ('депутатки', 'JOB')}"
"Чорбаджи відомий як заступник начальника ДП «Морський торговельний порт «Южний», також у 2005 році був замгубернатора Одеської області Василя Цушка.",6,"Чорбаджи відома як заступниця начальниці ДП «Морський торговельний порт «Южний», також у 2005 році була замгубернаторкою Одеської області Ніни Цушко.",6,5ae61df96054.txt,"{'T15': ('заступник начальника', 'JOB'), 'T18': ('замгубернатора', 'JOB')}","{'T15': ('заступниця начальниці', 'JOB'), 'T18': ('замгубернаторкою', 'JOB')}"
"Приморський районний суд м. Одеси 25 грудня ухвалами дав доступ слідчим СБУ до документів та речей «ПМК № 15», а також фірм, яких вона перерахувала гроші.",14,"Приморський районний суд м. Одеси 25 грудня ухвалами дав доступ слідчим СБУ до документів та речей «ПМК № 15», а також фірм, яких вона перерахувала гроші.",14,5ae61df96054.txt,"{'T32': ('слідчим', 'JOB')}","{'T32': ('слідчим', 'JOB')}"
"Микола Кретов є керівником ТОВ «Трініті-БС», яка раніше називалась ТОВ «Гєонік» і її засновником був Георгій Кривопішин, син екс-директора ДТГО «Південно-Західна залізниця» Олексія Кривопішина.",11,"Марина Кретова є керівницею ТОВ «Трініті-БС», яка раніше називалась ТОВ «Гєонік» і її засновницею була Євгенія Кривопішина, дочка екс-директорки ДТГО «Південно-Західна залізниця» Анни Кривопішиної.",11,94c633b4d39a.txt,"{'T33': ('керівником', 'JOB'), 'T36': ('засновником', 'JOB'), 'T38': ('екс-директора', 'JOB')}","{'T33': ('керівницею', 'JOB'), 'T36': ('засновницею', 'JOB'), 'T38': ('екс-директорки', 'JOB')}"
"Керівник банку, що побажав залишитися неназваним, розповів, що «найбільш «смачних» клієнтів з банку забирали, починаючи з січня.",3,"Керівниця банку, що побажала залишитися неназваною, розповіла, що «найбільш «смачних» клієнтів з банку забирали, починаючи з січня.",3,d13ee85bbf5c.txt,"{'T5': ('Керівник банку', 'JOB')}","{'T5': ('Керівниця банку', 'JOB')}"
"Станом на 1 квітня 2014 його найбільшими акціонерами є екс-глава НАК «Нафтогаз України», близький до екс-президента Віктора Ющенка Олексій Івченко (39,62%), а також Галина Івченко (31,96%) і Христина Івченко (17,78%).",9,"Станом на 1 квітня 2014 її найбільшими акціонерами є екс-глава НАК «Нафтогаз України», близька до екс-президентки Вікторії Ющенко Олександра Івченко (39,62%), а також Микола Івченко (31,96%) і Сергій Івченко (17,78%).",9,d13ee85bbf5c.txt,"{'T16': ('екс-глава', 'JOB'), 'T18': ('екс-президента', 'JOB')}","{'T16': ('екс-глава', 'JOB'), 'T18': ('екс-президентки', 'JOB')}"
"За словами співрозмовника «Forbes», вцьому банку обслуговувалася родина екс-президента Віктора Ющенка.",10,"За словами співрозмовника «Forbes», в цьому банку обслуговувалася родина екс-президентки Ольги Ющенко.",10,d13ee85bbf5c.txt,"{'T27': ('екс-президента', 'JOB')}","{'T27': ('родина екс-презид', 'JOB')}"
"Вони почали співпрацювати з метрополітеном ще при директорі Сергієві Мусєєву, який загинув у 2010 році.",7,"Вони почали співпрацювати з метрополітеном ще при директорці Олі Мусєєвій, яка загинула у 2010 році.",7,1e9389b05e86.txt,"{'T14': ('директорі', 'JOB')}","{'T14': ('директорці', 'JOB')}"
"А зараз ними опікується його син – депутат міськради від Партії регіонів, глава Ленінської райадміністрації Максим Мусєєв.",8,"А зараз ними опікується її донька – депутатка міськради від Партії регіонів, глава Ленінської райадміністрації Ольга Мусєєва.",8,1e9389b05e86.txt,"{'T17': ('депутат', 'JOB'), 'T19': ('глава', 'JOB')}","{'T17': ('депутатка', 'JOB'), 'T19': ('глава', 'JOB')}"
"Між тим, за даними видання, нинішній власник фірми «ПБМП-753» Олег Стальмаков раніше був водієм і помічником Максима Мусєєва.",10,"Між тим, за даними видання, нинішня власниця фірми «ПБМП-753» Олена Стальмакова раніше була водійкою і помічницею Максима Мусєєва.",10,1e9389b05e86.txt,"{'T25': ('водієм', 'JOB')}","{'T25': ('водійкою', 'JOB')}"
"Нинішній директор ТОВ «Ваго-Рев» Андрій Артеменко у 2009-му був власником компанії «СПО», послугами якої, окрім метрополітену, користуються також аеропорт «Харків», спорткомплекс «Металіст», автостанції, КП «Жилкомсервіс», «Харківводоканал» і «Харківські теплові мережі».",11,"Нинішня директорка ТОВ «Ваго-Рев» Тетяна Артеменко у 2009-му була власницею компанії «СПО», послугами якої, окрім метрополітену, користуються також аеропорт «Харків», спорткомплекс «Металіст», автостанції, КП «Жилкомсервіс», «Харківводоканал» і «Харківські теплові мережі».",11,1e9389b05e86.txt,"{'T27': ('директор', 'JOB')}","{'T27': ('директорка', 'JOB')}"
"Як зазначає видання, Андрій Артеменко, швидше за все, є сином колишнього начальника рекламного відділу метрополітену Марини Артеменко.",12,"Як зазначає видання, Андрій Артеменко, швидше за все, є сином колишньої начальниці рекламного відділу метрополітену Марини Артеменко.",12,1e9389b05e86.txt,"{'T38': ('начальника рекламного відділу', 'JOB')}","{'T38': ('начальниці рекламного відділу', 'JOB')}"
На своїй інтернет-сторінці організація дякує «за всебічну допомогу і підтримку» місцевим депутатам Максиму Мусєєву та Володимиру Тупіцину.,14,На своїй інтернет-сторінці організація дякує «за всебічну допомогу і підтримку» місцевим депутаткам Олександрі Мусєєвій та Поліні Тупіциній.,14,1e9389b05e86.txt,"{'T43': ('депутатам', 'JOB')}","{'T43': ('депутаткам', 'JOB')}"
"Відповідну цифру оприлюднив голова «Укртранснафти» Олександр Лазорко на засіданні робочої групи з вивчення питання переробки технологічної нафти із трубопроводів в нафтопродукти, повідомляє «Інтерфакс-Україна» з посиланням на джерело в уряді.",1,"Відповідну цифру оприлюднила голова «Укртранснафти» Марія Лазорко на засіданні робочої групи з вивчення питання переробки технологічної нафти із трубопроводів в нафтопродукти, повідомляє «Інтерфакс-Україна» з посиланням на джерело в уряді.",1,0f9884d8a5e1.txt,"{'T4': ('голова', 'JOB')}","{'T4': ('голова', 'JOB')}"
"Водночас, директор департаменту з питань традиційних та альтернативних палив Міненерговугілля Ігор Рубан звернув увагу на те, що різниця між балансовою та ринковою вартістю нафти, яку викачують з трубопроводів, становить близько $280 млн.",4,"Водночас, директорка департаменту з питань традиційних та альтернативних палив Міненерговугілля Лариса Рубан звернула увагу на те, що різниця між балансовою та ринковою вартістю нафти, яку викачують з трубопроводів, становить близько $280 млн.",4,0f9884d8a5e1.txt,"{'T15': ('директор департаменту з питань традиційних та альтернативних палив', 'JOB')}","{'T15': ('директорка департаменту з питань традиційних та альтернативних палив', 'JOB')}"
"За підрахунками представника міністерства, «Укртранснафті» вигідніше експортувати викачану з трубопроводів нафту і купити вже готові нафтопродукти за кордоном, ніж замовляти переробку на Кременчуцькому НПЗ.",5,"За підрахунками представниці міністерства, «Укртранснафті» вигідніше експортувати викачану з трубопроводів нафту і купити вже готові нафтопродукти за кордоном, ніж замовляти переробку на Кременчуцькому НПЗ.",5,0f9884d8a5e1.txt,"{'T19': ('представника міністерства', 'JOB')}","{'T19': ('представниці міністерства', 'JOB')}"
Звільнені від нафти нафтопроводи оператор пропонує заповнити водним розчином і / або азотної сумішшю.,9,Звільнені від нафти нафтопроводи операторка пропонує заповнити водним розчином і / або азотною сумішшю.,9,0f9884d8a5e1.txt,"{'T38': ('оператор', 'JOB')}","{'T38': ('операторка', 'JOB')}"
"Тоді Міністр енергетики та вуглепрому Юрій Продан заявив, що це питання потребує додаткового вивчення і дозволу на викачку нафти не дав.",10,"Тоді Міністерка енергетики та вуглепрому Ольга Продан заявила, що це питання потребує додаткового вивчення і дозволу на викачку нафти не дала.",10,0f9884d8a5e1.txt,"{'T39': ('Міністр енергетики та вуглепрому', 'JOB')}","{'T39': ('Міністерка енергетики та вуглепрому', 'JOB')}"
"«Укртранснафта» належить НАК «Нафтогаз України», головою компанії є Олександр Лазорко, який раніше керував Дрогобицьким і Надвірнянським НПЗ з групи «Приват» Ігоря Коломойського.",11,"«Укртранснафта» належить НАК «Нафтогаз України», головою компанії є Тамара Лазорко, яка раніше керувала Дрогобицьким і Надвірнянським НПЗ з групи «Приват» Стефанії Коломойської.",11,0f9884d8a5e1.txt,"{'T43': ('головою компанії', 'JOB')}","{'T43': ('головою компанії', 'JOB')}"
"Будівництво цього медичного закладу ведеться майже 20 років і тільки завдяки позиції Президента України Януковича В. Ф., Кабінету Міністрів України та Черкаської обласної державної адміністрації, які посприяли фінансуванню у 2010 році, на сьогоднішній день стан будівельної готовності об'єкту становить 90%.",6,"Будівництво цього медичного закладу ведеться майже 20 років і тільки завдяки позиції Президентки України Янукович В. Ф., Кабінету Міністрів України та Черкаської обласної державної адміністрації, які посприяли фінансуванню у 2010 році, на сьогоднішній день стан будівельної готовності об'єкту становить 90%.",6,05b89d1a90bf.txt,"{'T15': ('Президента України', 'JOB')}","{'T15': ('Президентки України', 'JOB')}"
У березні перший замміністра фінансів Анатолій Мярковський повідомив про намір уряду до 1 травня виділити Черкаській області 43 млн грн. на будівництво лікарні і закупівлю медичного обладнання.,15,У березні перша замміністерка фінансів Галя Мярковська повідомила про намір уряду до 1 травня виділити Черкаській області 43 млн грн. на будівництво лікарні і закупівлю медичного обладнання.,15,05b89d1a90bf.txt,"{'T42': ('замміністра фінансів', 'JOB')}","{'T42': ('замміністерка фінансів', 'JOB')}"
