original_sentence,orig_sent_id,changed_sentence,changed_sent_id,original_file_name,orig_ann,changed_ann
"Але й не тільки , принаймні полеміст переконаний , що світ не занепав і що має Божу милість саме тому , що люди , подібні до справжніх , а не фальшивих , ченців , існують у ньому , однак перебувають у постійній важкій війні зі звабами світу , яких не завжди перемагають .",4,"Але й не тільки , принаймні полемістка переконана , що світ не занепав і що має Божу милість саме тому , що люди , подібні до справжніх , а не фальшивих , черниць , існують у ньому , однак перебувають у постійній важкій війні зі звабами світу , яких не завжди перемагають .",4,e1d8841dcc68.txt,"{'T4': ('полеміст', 'JOB'), 'T6': ('ченців', 'JOB')}","{'T4': ('полемістка', 'JOB'), 'T6': ('черниць', 'JOB')}"
"Перед нами розбите на постулати повчання , яким має бути інок в ідеалі .",12,"Перед нами розбите на постулати повчання , якою має бути інокиня в ідеалі .",12,e1d8841dcc68.txt,"{'T10': ('інок', 'JOB')}","{'T10': ('інокиня', 'JOB')}"
"При цьому зазначається , що любов є подвійна : духовна і плотська , які поміж себе не можуть з’єднатися ; ясна річ , що плотська любов для ченця гостро заперечується .",16,"При цьому зазначається , що любов є подвійна : духовна і плотська , які поміж себе не можуть з’єднатися ; ясна річ , що плотська любов для черниці гостро заперечується .",16,e1d8841dcc68.txt,"{'T11': ('ченця', 'JOB')}","{'T11': ('черниці', 'JOB')}"
Плотолюбність для ченця з’єднується з корисливістю — головним бичем чернецтва .,18,Плотолюбність для черниці з’єднується з корисливістю — головним бичем чернецтва .,18,e1d8841dcc68.txt,"{'T12': ('ченця', 'JOB')}","{'T12': ('черниці', 'JOB')}"
"Отже , істинна любов інока може бути « в Бозі , в самому Бозі » ; любов також є « досконалість християнської спілки » , тобто при гуртожитному існуванні в монастирях .",20,"Отже , істинна любов інокині може бути « в Бозі , в самому Бозі » ; любов також є « досконалість християнської спілки » , тобто при гуртожитному існуванні в монастирях .",20,e1d8841dcc68.txt,"{'T13': ('інока', 'JOB')}","{'T13': ('інокині', 'JOB')}"
Інок має творити « всі добродійності наявні » .,24,Інокиня має творити « всі добродійності наявні » .,24,e1d8841dcc68.txt,"{'T16': ('Інок', 'JOB')}","{'T16': ('Інокиня', 'JOB')}"
"Загалом , інок має відректися від усього житейського « конечним відреченням » , і не тільки світу , а « всього відректися і нічого свого не мати » .",28,"Загалом , інокиня має відректися від усього житейського « конечним відреченням » , і не тільки світу , а « всього відректися і нічого свого не мати » .",28,e1d8841dcc68.txt,"{'T17': ('інок', 'JOB')}","{'T17': ('інокиня', 'JOB')}"
"Інок не повинен турбуватися про завтрашній день , має сповідатися про свої гріхи , його ж життя має стати богобаченням , він повинен жити цілком « у послушанні монастирському » , не догоджати своїй волі , бувши відреченим од світу , жити не для себе , а для Христа , тобто здійснювати не свою волю .",30,"Інокиня не повинна турбуватися про завтрашній день , має сповідатися про свої гріхи , її ж життя має стати богобаченням , вона повинна жити цілком « у послушанні монастирському » , не догоджати своїй волі , будучи відреченою од світу , жити не для себе , а для Христа , тобто здійснювати не свою волю .",30,e1d8841dcc68.txt,"{'T18': ('Інок', 'JOB')}","{'T18': ('Інокиня', 'JOB')}"
"Досконалий чернець ( людина взагалі ) тут бачиться цілком позбавленим свого « я » , власної думки , волі , тобто має перетворитися на цілковитого робота , чужого творчому началу , який живе ніби за натисненням певних ідеологічних кнопок .",40,"Досконала черниця ( людина взагалі ) тут бачиться цілком позбавленою свого « я » , власної думки , волі , тобто має перетворитися на цілковитого робота , чужого творчому началу , який живе ніби за натисненням певних ідеологічних кнопок .",40,e1d8841dcc68.txt,"{'T20': ('чернець', 'JOB')}","{'T20': ('черниця', 'JOB')}"
"Проте як пам’ятка духовності твір вельми цікавий , особливо для нас , котрі пережили часи комуністичного тоталітаризму з його формулою : « Наши цели ясны , задачи определены , за работу , товарищи ! » — відтак конструювання ідеальної людини-ченця П . Могилою вельми нагадують пізніші комуністичні .",42,"Проте як пам’ятка духовності твір вельми цікавий , особливо для нас , котрі пережили часи комуністичного тоталітаризму з його формулою : « Наши цели ясны , задачи определены , за работу , товарищи ! » — відтак конструювання ідеальної людини-ченця П . Могилою вельми нагадують пізніші комуністичні .",42,e1d8841dcc68.txt,"{'T21': ('людини-ченця', 'JOB')}","{'T21': ('людини-ченця', 'JOB')}"
Подібно до І . Вишенського бачить ченця Кирило Транквіліон-Ставровецький .,46,Подібно до І . Вишенської бачить черницю Кирило Транквіліон-Ставровецький .,46,e1d8841dcc68.txt,"{'T24': ('ченця', 'JOB')}","{'T24': ('черницю', 'JOB')}"
"Він ніби розвиває думку полеміста , що інок при своєму убогому та повстримному існуванні перебуває в постійній війні зі світовими звабами та в гріховних помислах .",48,"Вона ніби розвиває думку полемістки , що інокиня при своєму убогому та повстримному існуванні перебуває в постійній війні зі світовими звабами та в гріховних помислах .",48,e1d8841dcc68.txt,"{'T26': ('полеміста', 'JOB')}","{'T26': ('полемістки', 'JOB')}"
"На цю тему поет умістив у книгу « Перло многоцінне » , що вийшла в Чернігові в 1646 р . , окремого твора під назвою « Ліки пустельникам та чесним ченцям на помисли гріховні про те , як подвижник завжди повинен з гріховними помислами воювати » .",50,"На цю тему поетеса умістила у книгу « Перло многоцінне » , що вийшла в Чернігові в 1646 р . , окремого твора під назвою « Ліки пустельникам та чесним ченцям на помисли гріховні про те , як подвижник завжди повинен з гріховними помислами воювати » .",50,e1d8841dcc68.txt,"{'T27': ('поет', 'JOB')}","{'T27': ('поетеса', 'JOB')}"
"В основу « Ліків пустельникам » кладеться проблема взаємозв’язку і співжиття душі і тіла як категорій антагоністичних , певною мірою непримиренних та взаємоворожих , які ведуть поміж себе в людині постійну війну , а не живуть у злагоді — цим самим підкреслюється антагоністичність небесного і земного , Божого і людського , що бачиться поетом як одна із віковічних драм людини .",52,"В основу « Ліків пустельникам » кладеться проблема взаємозв’язку і співжиття душі і тіла як категорій антагоністичних , певною мірою непримиренних та взаємоворожих , які ведуть поміж себе в людині постійну війну , а не живуть у злагоді — цим самим підкреслюється антагоністичність небесного і земного , Божої і людської , що бачиться поетесою як одна із віковічних драм людини .",52,e1d8841dcc68.txt,"{'T34': ('поетом', 'JOB')}","{'T34': ('поетесою', 'JOB')}"
"І хоча й тут автор не виходить поза межі християнської ортодоксії , зокрема мізантропічної , твір переростає догматичні засновки вже тим , що реально , в поетичному й філософському узагальненні , з’являє внутрішню розкладку сил і начал у людині бароко , яка мусила жити у вельми складному , сколоченому , битому війнами та моровими пошестями світі й за цих обставин вести боротьбу за високість своїх духовних начал , щоб не перетворитися на звіра .",54,"І хоча й тут авторка не виходить поза межі християнської ортодоксії , зокрема мізантропічної , твір переростає догматичні засновки вже тим , що реально , в поетичному й філософському узагальненні , з’являє внутрішню розкладку сил і начал у людині бароко , яка мусила жити у вельми складному , сколоченому , битому війнами та моровими пошестями світі й за цих обставин вести боротьбу за високість своїх духовних начал , щоб не перетворитися на звіра .",54,e1d8841dcc68.txt,"{'T35': ('автор', 'JOB')}","{'T35': ('авторка', 'JOB')}"
Саме такі первні зіштовхує поет у своїх « Ліках пустельникам » .,62,Саме такі первні зіштовхує поетеса у своїх « Ліках пустельникам » .,62,e1d8841dcc68.txt,"{'T39': ('поет', 'JOB')}","{'T39': ('поетеса', 'JOB')}"
"Як бачимо , вірш виразно мізантропічний , але створено його енергійним образним словом , тут і там блискоче яскрава метафора , часом по-бароковому ускладнена — це вже не ялові , на шаблонах будовані , церковні піснеспіви , яких , до речі , немало створив і цей поет .",84,"Як бачимо , вірш виразно мізантропічний , але створено його енергійним образним словом , тут і там блискоче яскрава метафора , часом по-бароковому ускладнена — це вже не ялові , на шаблонах будовані , церковні піснеспіви , яких , до речі , немало створила і ця поетеса .",84,e1d8841dcc68.txt,"{'T41': ('поет', 'JOB')}","{'T41': ('поетеса', 'JOB')}"
"Цікавим документом про чернечий побит , цього разу вчителів Києво-Могилянської академії , є « Ляментація києво-братських учителів » від 1672 р . Випадок унікальний тим , що учителі-ченці постали супроти ігумена свого монастиря і ректора академії , при тому в своєму часі видатного , Варлаама Ясинського , поета , голови поетичного осередку , згодом київського митрополита за часів І . Мазепи .",92,"Цікавим документом про чернечий побит , цього разу вчительок Києво-Могилянської академії , є « Ляментація києво-братських учителів » від 1672 р . Випадок унікальний тим , що учительки-черниці постали супроти ігумені свого монастиря і ректорки академії , при тому в своєму часі видатної , Варвари Ясинської , поетеси , голови поетичного осередку , згодом київської митрополитки за часів І . Мазепи .",92,e1d8841dcc68.txt,"{'T47': ('вчителів', 'JOB'), 'T51': ('учителі-ченці', 'JOB'), 'T52': ('ігумена', 'JOB'), 'T53': ('ректора', 'JOB'), 'T55': ('поета', 'JOB'), 'T56': ('голови', 'JOB'), 'T57': ('митрополита', 'JOB')}","{'T47': ('вчительок', 'JOB'), 'T51': ('учительки-черниці', 'JOB'), 'T52': ('ігумені', 'JOB'), 'T53': ('ректорки', 'JOB'), 'T55': ('поетеси', 'JOB'), 'T56': ('голови', 'JOB'), 'T57': ('митрополитки', 'JOB')}"
"Учителі ж обстоюють приватні житейські інтереси , часом і обскурантно , не враховуючи , що після воєнних розрухів академія перебувала у важкому фінансовому стані .",94,"Учительки ж обстоюють приватні житейські інтереси , часом і обскурантно , не враховуючи , що після воєнних розрухів академія перебувала у важкому фінансовому стані .",94,e1d8841dcc68.txt,"{'T59': ('Учителі', 'JOB')}","{'T59': ('Учительки', 'JOB')}"
"Але для історії побиту учителів-ченців документ значимий : вони не мали на зиму шуб чи кожухів , а дехто й чобіт .",96,"Але для історії побиту учительок-черниць документ значимий : вони не мали на зиму шуб чи кожухів , а дехто й чобіт .",96,e1d8841dcc68.txt,"{'T60': ('учителів-ченців', 'JOB')}","{'T60': ('учительок-черниць', 'JOB')}"
"На сьогодні смішно звучить , що вчителі вимагають « порції » , тобто горілки , однак традиція видавати ченцям-учителям хмільні трунки була сталою і давньою , фіксуємо цей звичай і в XVIII ст . , хоча те , що « трапеза лиха » і що вчителі не мали найпотрібнішого , було зумовлено важким часом , а ці освічені люди ніби й забули , що справжній чернець , за вимогами ортодоксії , мав би жити лісницьким життям , тобто з « лихою трапезою » .",98,"На сьогодні смішно звучить , що вчительки вимагають « порції » , тобто горілки , однак традиція видавати черницям-учителькам хмільні трунки була сталою і давньою , фіксуємо цей звичай і в XVIII ст . , хоча те , що « трапеза лиха » і що вчительки не мали найпотрібнішого , було зумовлено важким часом , а ці освічені люди ніби й забули , що справжня черниця , за вимогами ортодоксії , мала б жити лісницьким життям , тобто з « лихою трапезою » .",98,e1d8841dcc68.txt,"{'T62': ('вчителі', 'JOB'), 'T63': ('ченцям-учителям', 'JOB'), 'T65': ('вчителі', 'JOB'), 'T66': ('чернець', 'JOB')}","{'T62': ('вчительки', 'JOB'), 'T63': ('черницям-учителькам', 'JOB'), 'T65': ('вчительки', 'JOB'), 'T66': ('черниця', 'JOB')}"
"Деякі речі в « Ляментації » звучать як доноси на ректора : що той , беручи гроші за молебні , молебнів не проводить , або ж , що братія « не часто оббиває церковні пороги » , як і сам ректор .",100,"Деякі речі в « Ляментації » звучать як доноси на ректорку : що та , беручи гроші за молебні , молебнів не проводить , або ж , що братія « не часто оббиває церковні пороги » , як і сама ректорка .",100,e1d8841dcc68.txt,"{'T68': ('ректора', 'JOB'), 'T69': ('ректор', 'JOB')}","{'T68': ('ректорку', 'JOB'), 'T69': ('ректорка', 'JOB')}"
Дорікають ректору і за загибель іноків у с . Новосілки .,102,Дорікають ректорці і за загибель інокинь у с . Новосілки .,102,e1d8841dcc68.txt,"{'T70': ('ректору', 'JOB'), 'T71': ('іноків', 'JOB')}","{'T70': ('ректорці', 'JOB'), 'T71': ('інокинь', 'JOB')}"
"Зберігся щодо цього лист В . Ясинського до Л . Барановича , в якому ректор сам вельми уболівав за цю трагедію .",104,"Зберігся щодо цього лист В . Ясинської до Л . Барановича , в якому ректорка сама вельми уболівала за цю трагедію .",104,e1d8841dcc68.txt,"{'T75': ('ректор', 'JOB')}","{'T75': ('ректорка', 'JOB')}"
Цікавий факт : у Новосілках ректор улаштував в’язницю для непокірних ченців .,106,Цікавий факт : у Новосілках ректорка улаштувала в’язницю для непокірних черниць .,106,e1d8841dcc68.txt,"{'T77': ('ректор', 'JOB'), 'T78': ('ченців', 'JOB')}","{'T77': ('ректорка', 'JOB'), 'T78': ('черниць', 'JOB')}"
"До студентів ставився лагідно , а до ченців суворо — це ченці засуджують , як і давню практику посилати здібніших студентів до Польщі ; осуджують учителі й шинкування в монастирі , хоча це була загальна практика .",108,"До студенток ставилася лагідно , а до черниць суворо — це черниці засуджують , як і давню практику посилати здібніших студенток до Польщі ; осуджують учительки й шинкування в монастирі , хоча це була загальна практика .",108,e1d8841dcc68.txt,"{'T79': ('студентів', 'JOB'), 'T80': ('ченців', 'JOB'), 'T81': ('ченці', 'JOB'), 'T82': ('студентів', 'JOB'), 'T84': ('учителі', 'JOB')}","{'T79': ('студенток', 'JOB'), 'T80': ('черниць', 'JOB'), 'T81': ('черниці', 'JOB'), 'T82': ('студенток', 'JOB'), 'T84': ('учительки', 'JOB')}"
"Постають учителі-ченці й проти втручання братства в монастирські справи , хоча монастир звався Братський .",112,"Постають учительки-черниці й проти втручання братства в монастирські справи , хоча монастир звався Братський .",112,e1d8841dcc68.txt,"{'T85': ('учителі-ченці', 'JOB')}","{'T85': ('учительки-черниці', 'JOB')}"
Яскраво описав ченців і частково монастирі поет другої половини XVII ст .,116,Яскраво описала черниць і частково монастирі поетеса другої половини XVII ст .,116,e1d8841dcc68.txt,"{'T88': ('ченців', 'JOB'), 'T89': ('поет', 'JOB')}","{'T88': ('черниць', 'JOB'), 'T89': ('поетеса', 'JOB')}"
"Климентій Зіновіїв , сам чернець , а ще й ієромонах .",117,"Климентина Зіновіїва , сама черниця , а ще й ієромонахиня .",117,e1d8841dcc68.txt,"{'T92': ('чернець', 'JOB'), 'T93': ('ієромонах', 'JOB')}","{'T92': ('черниця', 'JOB'), 'T93': ('ієромонахиня', 'JOB')}"
"З одного боку , він захищає монастирі від ктиторів ( фундаторів ) , які убачають у них джерело власних прибутків , а з іншого — дістається тим ченцям , що « волочаться по містах , по школах і по корчемних домах » .",119,"З одного боку , вона захищає монастирі від ктиторок ( фундаторок ) , які убачають у них джерело власних прибутків , а з іншого — дістається тим черницям , що « волочаться по містах , по школах і по корчемних домах » .",119,e1d8841dcc68.txt,"{'T94': ('ктиторів', 'JOB'), 'T95': ('фундаторів', 'JOB'), 'T96': ('ченцям', 'JOB')}","{'T94': ('ктиторок', 'JOB'), 'T95': ('фундаторок', 'JOB'), 'T96': ('черницям', 'JOB')}"
"До них поет ставиться не так милостиво , як І . Вишенський , а зве їх волоцюгами та гультяями .",121,"До них поетеса ставиться не так милостиво , як І . Вишенська , а зве їх волоцюгами та гультяями .",121,e1d8841dcc68.txt,"{'T97': ('поет', 'JOB')}","{'T97': ('поетеса', 'JOB')}"
"Курйозність ситуації в тому , що поет і сам належав до мандрівних ченців , хоча й усвідомлював : « Своя-бо воля добра , але не пожитна , бо родиться від неї погибіль навітна » .",123,"Курйозність ситуації в тому , що поетеса і сама належала до мандрівних черниць , хоча й усвідомлювала : « Своя-бо воля добра , але не пожитна , бо родиться від неї погибіль навітна » .",123,e1d8841dcc68.txt,"{'T99': ('поет', 'JOB'), 'T100': ('ченців', 'JOB')}","{'T99': ('поетеса', 'JOB'), 'T100': ('черниць', 'JOB')}"
"Отож радить милостині мандрованцям не подавати , бо саме через них про ченців-законників у суспільстві починають думати погано , адже « монастирям безчестя накине він досить » .",125,"Отож радить милостині мандрованцям не подавати , бо саме через них про черниць-законниць у суспільстві починають думати погано , адже « монастирям безчестя накине вона досить » .",125,e1d8841dcc68.txt,"{'T101': ('ченців-законників', 'JOB')}","{'T101': ('черниць-законниць', 'JOB')}"
"Здається людям : кожен чернець лихочинний ,",129,"Здається людям : кожна черниця лихочинна ,",129,e1d8841dcc68.txt,"{'T102': ('чернець', 'JOB')}","{'T102': ('черниця', 'JOB')}"
"Щоправда , й між мандрованими ченцями зустрічається й такий , що « в добрі вміє жити » , — такі ведуть себе пристойно , в корчмах не ночують , а йдуть до священика й т . ін .",135,"Щоправда , й між мандрованими черницями зустрічається й така , що « в добрі вміє жити » , — такі ведуть себе пристойно , в корчмах не ночують , а йдуть до священиці й т . ін .",135,e1d8841dcc68.txt,"{'T103': ('ченцями', 'JOB'), 'T104': ('священика', 'JOB')}","{'T103': ('черницями', 'JOB'), 'T104': ('священиці', 'JOB')}"
"Звісно , себе поет відносить до останніх .",139,"Звісно , себе поетеса відносить до останніх .",139,e1d8841dcc68.txt,"{'T105': ('поет', 'JOB')}","{'T105': ('поетеса', 'JOB')}"
"Тому , хто не грішить , покута не потрібна , а в ченці часто йдуть люди , не знаючи , що їх у монастирі чекає .",149,"Тому , хто не грішить , покута не потрібна , а в черниці часто йдуть люди , не знаючи , що їх у монастирі чекає .",149,e1d8841dcc68.txt,"{'T109': ('ченці', 'JOB')}","{'T109': ('черниці', 'JOB')}"
Відтак поет досить різко вістить :,151,Відтак поетеса досить різко вістить :,151,e1d8841dcc68.txt,"{'T110': ('поет', 'JOB')}","{'T110': ('поетеса', 'JOB')}"
"Коли б знав , а що йому у ченцях прийде ,",153,"Коли б знала , а що їй у черницях прийде ,",153,e1d8841dcc68.txt,"{'T111': ('ченцях', 'JOB')}","{'T111': ('черницях', 'JOB')}"
"Правда , те , що у ченцях є вічна неволя ,",161,"Правда , те , що у черницях є вічна неволя ,",161,e1d8841dcc68.txt,"{'T112': ('ченцях', 'JOB')}","{'T112': ('черницях', 'JOB')}"
"Отже , чернець у всьому невільник — цікава протиполога до « Розмислу про іноче життя » П . Могили .",165,"Отже , черниця у всьому невільниця — цікава протиполога до « Розмислу про іноче життя » П . Могили .",165,e1d8841dcc68.txt,"{'T113': ('чернець', 'JOB')}","{'T113': ('черниця', 'JOB')}"
"Сам поет у тому « достойний дізналець , над страждальців , від усіх найбільший страждалець » .",169,"Сам поетеса у тому « достойна дізналася , над страждальцями , від усіх найбільша страждальниця » .",169,e1d8841dcc68.txt,"{'T116': ('поет', 'JOB')}","{'T116': ('поетеса', 'JOB')}"
"Тему про власне майно в іноків спеціяльно розроблено у вірші « Про тих , що кажуть : мовляв , інокам не треба мати ніяких надбань » , — тут маємо ніби ремінісценцію до вимоги св .",173,"Тему про власне майно в інокинь спеціяльно розроблено у вірші « Про тих , що кажуть : мовляв , інокиням не треба мати ніяких надбань » , — тут маємо ніби ремінісценцію до вимоги св .",173,e1d8841dcc68.txt,"{'T118': ('іноків', 'JOB'), 'T120': ('інокам', 'JOB')}","{'T118': ('інокинь', 'JOB'), 'T120': ('інокиням', 'JOB')}"
"Безмаєтний чернець мусить ставати жебраком , бо в монастирях « не часто дають » .",178,"Безмаєтна черниця мусить ставати жебрачкою , бо в монастирях « не часто дають » .",178,e1d8841dcc68.txt,"{'T122': ('чернець', 'JOB')}","{'T122': ('черниця', 'JOB')}"
"Отож , голяку-ченцю не легко живеться , як і бідакам у світі , таких і до монастиря неохоче беруть .",182,"Отож , голяку-ченці не легко живеться , як і бідакам у світі , таких і до монастиря неохоче беруть .",182,e1d8841dcc68.txt,"{'T123': ('голяку-ченцю', 'JOB')}","{'T123': ('голяку-ченці', 'JOB')}"
"Інший вірш ( « Про іноків , нас уже останніх , які , безневинно терплять і по вині численні напасті , та скорботи , та гоніння , та наклепи , та ненависті , та всілякі озлоблення » ) позбавлений конкретики , у нім лише загальна констатація .",186,"Інший вірш ( « Про інокинь , нас уже останніх , які , безневинно терплять і по вині численні напасті , та скорботи , та гоніння , та наклепи , та ненависті , та всілякі озлоблення » ) позбавлений конкретики , у нім лише загальна констатація .",186,e1d8841dcc68.txt,"{'T125': ('іноків', 'JOB')}","{'T125': ('інокинь', 'JOB')}"
"В « Безженному іночому житті » говориться , що хоча інок вільний од жінки та дітей , але має потребу в господині , а ще хоче « усяке й багато » , отож мусить , бідака , потерпати .",188,"В « Безженному жіночому житті » говориться , що хоча інокиня вільна од чоловіків та дітей , але має потребу в господареві , а ще хоче « усяке й багато » , отож мусить , бідака , потерпати .",188,e1d8841dcc68.txt,"{'T127': ('інок', 'JOB')}","{'T127': ('інокиня', 'JOB')}"
"Одружений має у скорботах утіху , а ченцеві потіха лише від Бога — твір не без гумору .",190,"Одружена має у скорботах утіху , а черниці потіха лише від Бога — твір не без гумору .",190,e1d8841dcc68.txt,"{'T128': ('ченцеві', 'JOB')}","{'T128': ('черниці', 'JOB')}"
"Вірш « Про іноче усамітнення » засуджує гуртожитне життя в келії — тоді між ченцями виникає ворожнеча й ненависть , автор за усамітнене перебування в монастирі .",192,"Вірш « Про іноче усамітнення » засуджує гуртожитне життя в келії — тоді між черницями виникає ворожнеча й ненависть , авторка за усамітнене перебування в монастирі .",192,e1d8841dcc68.txt,"{'T131': ('ченцями', 'JOB'), 'T132': ('автор', 'JOB')}","{'T131': ('черницями', 'JOB'), 'T132': ('авторка', 'JOB')}"
"Загалом , похвалу Климентій складає хіба тим інокам , « що трудяться біля бджіл » .",194,"Загалом , похвалу Климентина складає хіба тим інокиням , « що трудяться біля бджіл » .",194,e1d8841dcc68.txt,"{'T134': ('інокам', 'JOB')}","{'T134': ('інокиням', 'JOB')}"
Співчуває і шафарям ( управителям господарства ) — світським і монастирським .,196,Співчуває і шафаркам ( управителькам господарства ) — світським і монастирським .,196,e1d8841dcc68.txt,"{'T135': ('шафарям', 'JOB'), 'T136': ('управителям', 'JOB')}","{'T135': ('шафаркам', 'JOB'), 'T136': ('управителькам', 'JOB')}"
"Окремий вірш про трапезних та келарів , описано їхні обов’язки , до того ж предметно .",198,"Окремий вірш про трапезних та келарок , описано їхні обов’язки , до того ж предметно .",198,e1d8841dcc68.txt,"{'T137': ('келарів', 'JOB')}","{'T137': ('келарок', 'JOB')}"
"Звертає увагу визначення в творі « про іноків та світських , які щиро трудяться » : « Іноків же найбільше вража сріблолюбність , але спасенну користь дає трудолюбність » .",200,"Звертає увагу визначення в творі « про інокинь та світських , які щиро трудяться » : « Інокинь же найбільше вражає сріблолюбність , але спасенну користь дає трудолюбність » .",200,e1d8841dcc68.txt,"{'T138': ('іноків', 'JOB'), 'T139': ('Іноків', 'JOB')}","{'T138': ('інокинь', 'JOB'), 'T139': ('Інокинь', 'JOB')}"
У « Слові особливім про нестатечне життя » поет знову вістить про невигоди гуртожитного життя зі « злим співмешканцем » .,202,У « Слові особливім про нестатечне життя » поетеса знову вістить про невигоди гуртожитного життя зі « злим співмешканцем » .,202,e1d8841dcc68.txt,"{'T141': ('поет', 'JOB')}","{'T141': ('поетеса', 'JOB')}"
"Автор не перебільшує й не применшує , а щиро викладає свої думки і враження без апології та передзавзять .",206,"Авторка не перебільшує й не применшує , а щиро викладає свої думки і враження без апології та передзавзять .",206,e1d8841dcc68.txt,"{'T143': ('Автор', 'JOB')}","{'T143': ('Авторка', 'JOB')}"
"Уніятські ченці тоді об’єднувались в ордені св . Василія Великого ( василіяни ) , а інші були підлеглі митрополиту ( в Дермані , Дубні та інших місцях ) .",210,"Уніятські черниці тоді об’єднувались в ордені св . Василія Великого ( василіяни ) , а інші були підлеглі митрополитці ( в Дермані , Дубні та інших місцях ) .",210,e1d8841dcc68.txt,"{'T146': ('ченці', 'JOB'), 'T148': ('митрополиту', 'JOB')}","{'T146': ('черниці', 'JOB'), 'T148': ('митрополитці', 'JOB')}"
"До речі , підданих митрополит мав багато , а ченців мало : в Березвечах — три , в Бориса та Гліба — два , в Дубні — чотири , в Дермані — шість ; немало монастирів стояли порожні , відали ними світські люди та єпископи чи священики , бо маєтності зберігалися , — такий стан був загальний і свідчив про занепад монастирів , що були колись православні .",212,"До речі , підданих митрополита мала багато , а черниць мало : в Березвечах — три , в Бориса та Гліба — два , в Дубні — чотири , в Дермані — шість ; немало монастирів стояли порожні , відали ними світські люди та єпископки чи священиці , бо маєтності зберігалися , — такий стан був загальний і свідчив про занепад монастирів , що були колись православні .",212,e1d8841dcc68.txt,"{'T151': ('митрополит', 'JOB'), 'T152': ('ченців', 'JOB'), 'T157': ('єпископи', 'JOB'), 'T158': ('священики', 'JOB')}","{'T151': ('митрополита', 'JOB'), 'T152': ('черниць', 'JOB'), 'T157': ('єпископки', 'JOB'), 'T158': ('священиці', 'JOB')}"
Автор щодо цього подає немало разючих фактів ; це стосувалося і сільських парафій .,214,Авторка щодо цього подає немало разючих фактів ; це стосувалося і сільських парафій .,214,e1d8841dcc68.txt,"{'T159': ('Автор', 'JOB')}","{'T159': ('Авторка', 'JOB')}"
"Відтак , між митрополитом К . Жоховським і василіянами встановилися напружені стосунки , що переросли у справжню війну чи бунти .",218,"Відтак , між митрополиткою К . Жоховською і василіянами встановилися напружені стосунки , що переросли у справжню війну чи бунти .",218,e1d8841dcc68.txt,"{'T161': ('митрополитом', 'JOB')}","{'T161': ('митрополиткою', 'JOB')}"
"Подається історична довідка про стосунки єпископів із монастирями , ще за православної церкви .",220,"Подається історична довідка про стосунки єпискинь із монастирями , ще за православної церкви .",220,e1d8841dcc68.txt,"{'T163': ('єпископів', 'JOB')}","{'T163': ('єпискинь', 'JOB')}"
"За традицією мав управляти обителями єпископ , бо він чернець .",222,"За традицією мала управляти обителями єпискиня , бо вона черниця .",222,e1d8841dcc68.txt,"{'T164': ('єпископ', 'JOB'), 'T165': ('чернець', 'JOB')}","{'T164': ('єпискиня', 'JOB'), 'T165': ('черниця', 'JOB')}"
"Однак у римо-католицькій церкві « орденів багато » , тож задля різнорідності звичаїв біскуп не може ними управляти , адже біскупи все-таки належали до білого духовенства ( світського ) . Оповідається історія Василіянського ордену .",224,"Однак у римо-католицькій церкві « орденів багато » , тож задля різнорідності звичаїв біскупка не може ними управляти , адже біскупки все-таки належали до білого духовенства ( світського ) . Оповідається історія Василіянського ордену .",224,e1d8841dcc68.txt,"{'T167': ('біскуп', 'JOB'), 'T168': ('біскупи', 'JOB')}","{'T167': ('біскупка', 'JOB'), 'T168': ('біскупки', 'JOB')}"
Народний депутат України .,1,Народна депутатка України .,1,5085bb95b51a.txt,"{'T4': ('Народний депутат', 'JOB')}","{'T4': ('Народна депутатка', 'JOB')}"
"Виявилося , що він , як і чимало молодих журналістів у редакції , був уже одруженим .",18,"Виявилося , що вона , як і чимало молодих журналісток у редакції , була вже одруженою .",18,5085bb95b51a.txt,"{'T22': ('журналістів', 'JOB')}","{'T22': ('журналісток', 'JOB')}"
"Певно , тому він і напросився працювати у відділ сільського господарства редакції , вести тематику про життя хліборобів .",22,"Певно , тому вона і напросилася працювати у відділ сільського господарства редакції , вести тематику про життя хліборобок .",22,5085bb95b51a.txt,"{'T27': ('хліборобів', 'JOB')}","{'T27': ('хліборобок', 'JOB')}"
"Молодого журналіста призначили літературним працівником ( так тоді називалися редактори відділів редакції ) , і він з перших днів почав виступати на сторінках « Червоного прапора » з цікавими , проблемними кореспонденціями .",24,"Молоду журналістку призначили літературною працівницею ( так тоді називалися редакторки відділів редакції ) , і вона з перших днів почала виступати на сторінках « Червоного прапора » з цікавими , проблемними кореспонденціями .",24,5085bb95b51a.txt,"{'T28': ('журналіста', 'JOB'), 'T29': ('редактори', 'JOB')}","{'T28': ('журналістку', 'JOB'), 'T29': ('редакторки', 'JOB')}"
